"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total:!!With an Internet subscription!!Broadband of any type","Estimate!!Total:!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan","Estimate!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access"
"0500000US39141","Ross County, Ohio","28365","1372","24462","1421","19","33","24443","1422","22142","1492","4140","896","19450","1461","2098","689","1349","489","154","156","9","17","690","466","3213","826"
"0500000US39145","Scioto County, Ohio","29319","1454","24066","1403","169","190","23897","1419","19813","1491","2275","814","19319","1457","3217","837","2769","763","798","401","0","198","231","181","5022","1186"
"0500000US39151","Stark County, Ohio","154280","2092","130520","2850","286","225","130234","2847","116092","3348","14445","1897","111451","2958","12972","1982","9465","1369","613","390","246","189","5977","1552","17783","1872"
"0500000US39153","Summit County, Ohio","224629","3214","196347","3772","253","176","196094","3778","177280","4141","22070","2905","168642","3970","17648","2099","11614","1462","494","282","153","137","4739","882","23543","2480"
"0500000US39155","Trumbull County, Ohio","84159","2060","66526","2521","285","198","66241","2562","56295","2667","9232","1471","55249","2651","9075","1488","4165","804","405","297","128","134","3229","1112","14404","2219"
"0500000US39157","Tuscarawas County, Ohio","36788","1156","29285","1524","256","201","29029","1465","24517","1668","4974","1230","22049","1538","4064","979","2517","688","380","285","4","7","697","506","6806","1172"
"0500000US39165","Warren County, Ohio","84460","1882","78862","2095","75","98","78787","2123","73230","2181","5409","1339","70354","2512","4811","1014","4628","1100","227","237","169","272","1038","556","4560","1136"
"0500000US39169","Wayne County, Ohio","44589","806","35892","936","99","129","35793","940","32691","1104","5450","1061","29238","1271","2834","637","1639","448","92","81","0","198","582","369","8115","1045"
"0500000US39173","Wood County, Ohio","51353","1178","45255","1729","11","19","45244","1728","40963","1773","4299","1029","38008","1899","3781","988","4246","949","370","234","40","53","1739","716","4359","1082"
"0500000US40017","Canadian County, Oklahoma","46005","1005","41706","1279","16","26","41690","1278","39335","1431","4697","977","33183","1486","1752","558","5601","1257","295","190","0","165","444","252","3855","995"
"0500000US40027","Cleveland County, Oklahoma","108673","1881","97174","2371","154","188","97020","2399","90977","2553","10987","2021","80280","2860","4886","1331","7326","1281","375","239","351","535","2647","887","8852","1620"
"0500000US40031","Comanche County, Oklahoma","41843","1796","36556","1870","52","81","36504","1873","32451","1966","6606","1400","27262","1832","3178","882","3734","1042","505","443","38","63","1415","862","3872","936"
"0500000US40037","Creek County, Oklahoma","26561","712","22726","841","35","42","22691","844","21783","856","4942","569","16019","974","509","192","3041","569","75","65","46","57","293","152","3542","535"
"0500000US40101","Muskogee County, Oklahoma","26842","769","19807","1016","40","65","19767","1010","16378","1074","4797","860","12644","1110","2110","584","2764","559","760","354","109","112","2635","610","4400","692"
"0500000US40109","Oklahoma County, Oklahoma","305493","3296","266221","3849","197","169","266024","3834","236169","3830","52970","3663","202936","5487","27799","3419","18234","1722","888","436","291","340","6450","1384","32822","2810"
"0500000US40119","Payne County, Oklahoma","31788","1484","26343","1732","14","24","26329","1730","23633","1779","4982","1257","18763","1689","1638","712","3582","930","496","393","114","180","2047","683","3398","925"
"0500000US40125","Pottawatomie County, Oklahoma","25655","667","21751","899","59","100","21692","887","20367","941","5475","828","14041","954","1023","307","3120","589","82","65","108","119","341","213","3563","566"
"0500000US40131","Rogers County, Oklahoma","35531","891","30005","1074","83","118","29922","1088","28015","1040","5882","811","19777","1212","1317","402","4610","771","412","235","31","52","538","395","4988","765"
"0500000US40143","Tulsa County, Oklahoma","255352","1952","226349","2448","285","180","226064","2412","213077","2521","36882","1859","183233","2756","10990","1171","14983","1366","990","441","92","111","4295","774","24708","1893"
"0500000US40145","Wagoner County, Oklahoma","29837","611","25919","838","90","85","25829","835","23974","848","3990","677","19896","970","1617","450","2479","528","30","51","82","91","548","267","3370","657"
"0500000US41003","Benton County, Oregon","37378","988","35026","1078","92","107","34934","1064","32119","1288","3298","830","30742","1212","2484","726","1810","660","103","107","0","211","787","455","1565","614"
"0500000US41005","Clackamas County, Oregon","161295","2077","141769","3249","901","576","140868","3263","125995","3478","17251","2592","115385","3765","11505","2311","9988","1819","2162","1319","227","271","6148","1424","13378","2156"
"0500000US41017","Deschutes County, Oregon","76528","2717","70747","3294","208","258","70539","3238","61928","3331","6668","1603","60284","3187","7687","1826","4499","980","196","216","35","58","993","544","4788","1581"
"0500000US41019","Douglas County, Oregon","46186","1473","40465","1851","59","83","40406","1843","35008","1690","6500","1666","31324","2216","4598","1125","4474","977","550","404","0","211","761","403","4960","965"
"0500000US41029","Jackson County, Oregon","87800","2140","75083","2510","463","576","74620","2513","65698","2537","9363","1890","60150","2779","7698","1565","6049","1213","507","383","153","231","4246","1395","8471","1582"
"0500000US41033","Josephine County, Oregon","35206","1163","30303","1531","83","111","30220","1527","25891","1725","3603","1044","23449","1826","3221","866","4418","1134","773","562","0","211","783","493","4120","1032"
"0500000US41035","Klamath County, Oregon","29357","1030","23838","1323","148","186","23690","1303","19519","1547","2998","802","18546","1256","3281","917","2738","788","548","391","342","406","1054","561","4465","927"
"0500000US41039","Lane County, Oregon","155696","2263","139543","2724","735","564","138808","2791","127509","3199","16877","2420","115157","3301","9837","1640","8459","1141","833","389","16","29","4388","1040","11765","1784"
"0500000US41043","Linn County, Oregon","49407","868","44055","1393","110","108","43945","1389","39289","1745","5799","1092","35333","1748","3918","908","3270","858","488","321","52","89","1047","524","4305","1153"
"0500000US41047","Marion County, Oregon","121061","2226","108667","2492","176","159","108491","2511","99195","2724","15030","2107","89092","2967","8194","1394","6962","1246","889","422","68","114","2479","794","9915","1637"
"0500000US41051","Multnomah County, Oregon","337903","3138","309155","3673","614","376","308541","3731","291312","4092","35784","3670","267347","4810","14854","1865","9998","1784","751","338","349","370","7404","1536","21344","2737"
"0500000US41053","Polk County, Oregon","31224","920","27025","1341","22","27","27003","1341","24810","1437","3512","990","20897","1614","1760","675","3500","979","386","252","0","211","667","478","3532","1238"
"0500000US41059","Umatilla County, Oregon","27538","1041","23052","1601","0","211","23052","1601","19202","1504","3443","1169","17451","1803","3159","855","2393","622","596","350","0","211","825","463","3661","1035"
"0500000US41067","Washington County, Oregon","222877","2644","206589","3211","615","465","205974","3221","193720","3343","18077","2194","182572","3543","11023","1695","9147","1786","569","538","0","211","7093","1535","9195","1723"
"0500000US41071","Yamhill County, Oregon","36323","1266","32115","1866","0","211","32115","1866","29223","1708","3871","1076","25391","1860","2537","846","2481","751","287","249","0","211","1042","484","3166","1095"
"0500000US42001","Adams County, Pennsylvania","38703","1303","33315","1541","265","178","33050","1530","30027","1510","4162","705","27409","1779","2535","543","2453","601","64","70","70","88","821","464","4567","1063"
"0500000US42003","Allegheny County, Pennsylvania","553858","4070","485775","5394","564","283","485211","5358","437717","4829","57518","3612","420812","6085","44180","3020","14771","1756","992","389","416","415","11511","2190","56572","3564"
"0500000US42005","Armstrong County, Pennsylvania","29095","869","23207","986","233","128","22974","994","19850","996","2709","717","19066","1221","2803","441","1755","504","194","133","16","26","742","481","5146","707"
"0500000US42007","Beaver County, Pennsylvania","70745","1646","60444","1964","276","158","60168","1964","51458","1944","6793","1282","52340","2106","8352","1284","1907","427","94","109","0","182","1839","752","8462","1232"
"0500000US42011","Berks County, Pennsylvania","154696","2552","131494","3116","996","554","130498","3051","114001","3284","17024","1855","109811","3171","15325","1807","5352","986","601","313","27","43","2046","546","21156","2252"
"0500000US42013","Blair County, Pennsylvania","52497","1379","44346","1691","204","147","44142","1669","38692","1738","6968","1205","35542","1782","5031","898","3362","912","220","185","43","55","1132","404","7019","1200"
"0500000US42017","Bucks County, Pennsylvania","240491","2073","220592","2389","594","411","219998","2373","204030","2765","18446","2366","199027","3159","14970","1716","5360","1210","245","224","243","175","2998","928","16901","1858"
"0500000US42019","Butler County, Pennsylvania","77920","1627","66795","2387","328","178","66467","2401","58281","2280","7654","1050","57133","2379","7427","1223","3109","788","604","453","0","182","3232","1203","7893","1470"
"0500000US42021","Cambria County, Pennsylvania","56490","1468","46633","1796","486","224","46147","1816","39855","1887","6453","943","37706","1744","5711","791","3200","500","272","127","26","31","879","351","8978","962"
"0500000US42025","Carbon County, Pennsylvania","27107","1430","22614","1471","45","75","22569","1462","20421","1580","2615","782","18873","1366","1666","569","1429","523","338","397","11","19","280","223","4213","978"
"0500000US42027","Centre County, Pennsylvania","58963","2042","48891","2288","14","26","48877","2288","44609","2402","5355","976","41774","2288","4076","1065","2635","717","152","119","0","182","3462","1174","6610","1058"
"0500000US42029","Chester County, Pennsylvania","193234","2161","178446","3105","254","198","178192","3109","166326","3248","16591","2459","159833","4102","11372","1486","5461","1251","190","162","0","182","2829","854","11959","1845"
"0500000US42033","Clearfield County, Pennsylvania","31990","1085","24748","1400","206","133","24542","1403","21075","1158","3870","660","18893","1326","2659","743","2004","540","540","293","84","139","896","438","6346","1152"
"0500000US42037","Columbia County, Pennsylvania","26219","1002","21314","1125","108","70","21206","1131","19194","1147","4399","934","15682","1237","1754","480","1787","492","62","50","0","182","799","382","4106","562"
"0500000US42039","Crawford County, Pennsylvania","35387","1116","28966","1228","153","87","28813","1227","24605","1259","5231","864","22550","1278","3732","684","1482","378","292","183","94","130","556","288","5865","782"
"0500000US42041","Cumberland County, Pennsylvania","101823","1756","89230","2035","205","179","89025","2041","81084","2196","7406","1250","79806","2268","7386","1297","2854","923","421","309","0","182","2776","761","9817","1408"
"0500000US42043","Dauphin County, Pennsylvania","113905","2480","96992","2921","54","54","96938","2923","86935","2961","12603","1628","81885","3160","9554","1521","4704","1132","130","123","0","182","2528","999","14385","1760"
"0500000US42045","Delaware County, Pennsylvania","209502","2047","187152","2768","386","279","186766","2799","171457","3147","20900","2263","163869","3482","14526","1867","5748","1297","317","232","0","182","4514","1138","17836","2415"
"0500000US42049","Erie County, Pennsylvania","110128","1696","92631","2563","208","149","92423","2571","83388","2734","13640","1886","75838","2574","8247","1247","4703","847","207","167","22","27","1947","685","15550","1911"
"0500000US42051","Fayette County, Pennsylvania","54955","1449","43994","1576","75","109","43919","1585","39001","1764","7580","1493","34140","2100","3996","898","2525","696","810","527","25","30","1345","525","9616","1046"
"0500000US42055","Franklin County, Pennsylvania","60260","1627","52312","2098","136","154","52176","2071","45004","2139","4723","1045","45772","2070","6508","1211","3762","891","303","263","0","182","793","599","7155","1428"
"0500000US42063","Indiana County, Pennsylvania","30704","1696","23564","1480","150","88","23414","1486","19663","1500","4762","945","16262","1385","2973","627","2300","557","705","250","0","182","891","470","6249","764"
"0500000US42069","Lackawanna County, Pennsylvania","88154","1936","76977","2206","742","328","76235","2244","68043","2392","10006","1818","64326","2790","7648","1068","3112","706","153","174","24","40","1109","438","10068","1300"
"0500000US42071","Lancaster County, Pennsylvania","204701","1948","171409","3690","1042","440","170367","3747","156028","3739","19965","2417","146581","3839","12819","1970","5954","1080","671","402","233","230","5309","1247","27983","2902"
